,eta,nesterov,reg_type,reg_val,tr_mee,val_mee,loss,val_loss
94,0.01,0.52,L2,6.30957344480193e-07,1.3899094830247167,1.5280195076745393,1.5901085152036927,1.9242076812635414
95,0.01,0.52,L2,1e-06,1.449536306578118,1.5513142241348943,1.6926162138202046,1.9667563700228092
96,0.01,0.54,L1,1e-07,1.4467243333777453,1.5478393079930213,1.7030062802355939,1.9759173681617226
97,0.01,0.54,L1,1.584893192461114e-07,1.404503885205109,1.522110448837801,1.613636191205214,1.9385644065896406
98,0.01,0.54,L1,2.5118864315095823e-07,1.4069951643949345,1.5272345439305504,1.617091045392397,1.9393254880485953
99,0.01,0.54,L1,3.981071705534969e-07,1.4941246199358147,1.5755657569130388,1.7822205000712616,1.9950837798512708
100,0.01,0.54,L1,6.30957344480193e-07,1.470774050558684,1.5567400919660292,1.7477250656022891,1.984840504371337
101,0.01,0.54,L1,1e-06,1.5116625081258601,1.5908465008244745,1.816298307551197,2.030834907786805
102,0.01,0.54,L2,1e-07,1.3671146796649671,1.5276721715588082,1.54059759860747,1.928908046173036
103,0.01,0.54,L2,1.584893192461114e-07,1.4121911377021794,1.532938075077355,1.640573838695506,1.9620468952295866
104,0.01,0.54,L2,2.5118864315095823e-07,1.3892469090177724,1.5288122780709503,1.5939062296309938,1.940599771857413
105,0.01,0.54,L2,3.981071705534969e-07,1.4246833900956044,1.546730577457873,1.6552248185174507,1.9809641844758639
106,0.01,0.54,L2,6.30957344480193e-07,1.4091210855380722,1.53203663930685,1.6191882663650883,1.9338918314897626
107,0.01,0.54,L2,1e-06,1.3720482247817107,1.514175532805685,1.539620799907043,1.9092784822343205
108,0.01,0.56,L1,1e-07,1.4325987127543236,1.5415322081876823,1.6799242353174588,1.9705201405160306
109,0.01,0.56,L1,1.584893192461114e-07,1.4644210280071093,1.5593757263521146,1.733980333685645,1.988182379356675
110,0.01,0.56,L1,2.5118864315095823e-07,1.403659722333958,1.5307113999249164,1.6279820739546993,1.9573513384206092
111,0.01,0.56,L1,3.981071705534969e-07,1.4520695348032957,1.551796420596628,1.723254073337093,1.9951014057642158
112,0.01,0.56,L1,6.30957344480193e-07,1.4412953065416219,1.5366921796646735,1.6893439329156497,1.957737670479722
113,0.01,0.56,L1,1e-06,1.455778712680999,1.5400302978166767,1.7294346690828615,1.9656982305932493
114,0.01,0.56,L2,1e-07,1.3821244362464788,1.5304540056696603,1.560533707238551,1.957784008590071
115,0.01,0.56,L2,1.584893192461114e-07,1.4003292369248257,1.530689343050506,1.6177040106477927,1.94031325835417
116,0.01,0.56,L2,2.5118864315095823e-07,1.3869950597792116,1.5342671547222324,1.577277491217379,1.9339324352978258
117,0.01,0.56,L2,3.981071705534969e-07,1.428087180408488,1.5420153055746646,1.661884242363426,1.9636827685879503
118,0.01,0.56,L2,6.30957344480193e-07,1.408710446856917,1.5339685198208082,1.619786591689141,1.9415705027188916
119,0.01,0.56,L2,1e-06,1.4363302397936808,1.540525297803735,1.683436128046188,1.9479482915269548
120,0.01,0.58,L1,1e-07,1.436360123364456,1.5468734599072922,1.6857596536899244,1.988062048912698
121,0.01,0.58,L1,1.584893192461114e-07,1.4781234155084342,1.5654351903146502,1.7653443069020653,2.0068215709867996
122,0.01,0.58,L1,2.5118864315095823e-07,1.4797929346948395,1.566206130030696,1.7632492597794462,1.996940199433226
123,0.01,0.58,L1,3.981071705534969e-07,1.4586236536525472,1.5406786764796374,1.727463706097046,1.9670513742249127
124,0.01,0.58,L1,6.30957344480193e-07,1.4937082235824937,1.5736853770330699,1.792943640564389,2.0115964858720243
125,0.01,0.58,L1,1e-06,1.5120542958762302,1.5815420839396035,1.8251281178715726,2.0245428417642803
126,0.01,0.58,L2,1e-07,1.4299999691538474,1.544576690047703,1.6747406422373683,1.9645201444397176
127,0.01,0.58,L2,1.584893192461114e-07,1.3950969800578834,1.5376522774361883,1.5838291259013897,1.955596114422032
128,0.01,0.58,L2,2.5118864315095823e-07,1.3011391985519642,1.4980529950684298,1.3792574728663098,1.85362345823322
129,0.01,0.58,L2,3.981071705534969e-07,1.3799301013424208,1.5431902987541743,1.559136405815597,1.9449477145138399
130,0.01,0.58,L2,6.30957344480193e-07,1.422723314746915,1.537035451446819,1.6465538965728388,1.960113747615069
131,0.01,0.58,L2,1e-06,1.4328932771729326,1.5399628538520946,1.6858636163096212,1.9572385226751476
132,0.01,0.6,L1,1e-07,1.3936884893689794,1.5183899943828167,1.597434561830035,1.936572319274316
133,0.01,0.6,L1,1.584893192461114e-07,1.4326251241019399,1.5349660068754467,1.6600644733597312,1.9476664815027334
134,0.01,0.6,L1,2.5118864315095823e-07,1.4536949359547269,1.5537745059615329,1.714508177334423,1.9856764897466217
135,0.01,0.6,L1,3.981071705534969e-07,1.4344893213229735,1.5481733514387193,1.6867373683286786,1.985309523693206
136,0.01,0.6,L1,6.30957344480193e-07,1.4619333729960744,1.5505838318537668,1.7262786417966745,1.9776143682395748
137,0.01,0.6,L1,1e-06,1.5038334293993223,1.5759646692279017,1.8132778111351877,2.013881179233805
138,0.01,0.6,L2,1e-07,1.4174618762250804,1.53954008478724,1.652796041476372,1.9750460543858372
139,0.01,0.6,L2,1.584893192461114e-07,1.4143777512297795,1.5359769365715839,1.6512036362936184,1.9723624363196386
140,0.01,0.6,L2,2.5118864315095823e-07,1.3766934124462737,1.527985843962461,1.5479571711267452,1.9332789071683152
141,0.01,0.6,L2,3.981071705534969e-07,1.3717861931251367,1.5269009607206578,1.553945074078209,1.911193475718652
142,0.01,0.6,L2,6.30957344480193e-07,1.408506918760127,1.5414420148552541,1.6213045123534988,1.9755026642849878
143,0.01,0.6,L2,1e-06,1.4059021264909024,1.525992194605754,1.5954710359790776,1.9305283516456087
144,0.012,0.5,L1,1e-07,1.4126633000893083,1.5372949751907725,1.640742437959041,1.9554081490188835
145,0.012,0.5,L1,1.584893192461114e-07,1.3732857684824218,1.5133746216292818,1.5703818278640267,1.8992461586864673
146,0.012,0.5,L1,2.5118864315095823e-07,1.4271368950074264,1.545310985496515,1.660192285139584,1.9803325914859153
147,0.012,0.5,L1,3.981071705534969e-07,1.4160274106337223,1.5293234634633779,1.638913930881251,1.940928921352086
148,0.012,0.5,L1,6.30957344480193e-07,1.4612499270588524,1.541653185148907,1.737515710850565,1.9670619216116272
149,0.012,0.5,L1,1e-06,1.4968054465022036,1.5726208847203773,1.7966054038870702,2.01854529579203
150,0.012,0.5,L2,1e-07,1.4132708985008484,1.5376865103574664,1.6470241473434644,1.9669562890916417
151,0.012,0.5,L2,1.584893192461114e-07,1.4337604334368717,1.5369208933264027,1.6876491395381237,1.9643024253367622
152,0.012,0.5,L2,2.5118864315095823e-07,1.3930718781403335,1.5312754319065078,1.588392626630809,1.9519763828758905
153,0.012,0.5,L2,3.981071705534969e-07,1.4212437096901045,1.5356978373083683,1.6407478519202199,1.9436666557997178
154,0.012,0.5,L2,6.30957344480193e-07,1.4282717087964503,1.5430545059699874,1.6740932381040594,1.9743624287911032
