,eta,nesterov,reg_type,reg_val,tr_mee,val_mee,loss,val_loss
40,0.008,0.66,L1,6.30957344480193e-08,1.405462767560716,1.532069999256538,1.6138883524694823,1.938991198355281
41,0.008,0.66,L1,1e-07,1.4437143105406403,1.5511474072166151,1.697029538025836,1.9863819654153636
42,0.008,0.66,L2,1e-08,1.3394415409843514,1.529056376181541,1.468822189679594,1.9158458043485602
43,0.008,0.66,L2,1.5848931924611143e-08,1.3478832396362221,1.5360575069712603,1.4858045583466053,1.8998064537644208
44,0.008,0.66,L2,2.511886431509582e-08,1.3458266383021966,1.5150226845433845,1.493368503436277,1.8884116606540549
45,0.008,0.66,L2,3.981071705534969e-08,1.399475057048037,1.5336069426963297,1.6084730082716028,1.950510246685201
46,0.008,0.66,L2,6.30957344480193e-08,1.3784730020831215,1.5390777393919741,1.5554537128663828,1.938118794342719
47,0.008,0.66,L2,1e-07,1.3106870585278816,1.517179757041827,1.3939202707065863,1.8781272630928336
48,0.008,0.68,L1,1e-08,1.3940444016946543,1.531839897487614,1.5962797925382264,1.951648766012415
49,0.008,0.68,L1,1.5848931924611143e-08,1.415037196844106,1.541007522280996,1.6192173770160394,1.9732214457728723
50,0.008,0.68,L1,2.511886431509582e-08,1.394877811347613,1.533901194555881,1.590539193771541,1.95027219242559
51,0.008,0.68,L1,3.981071705534969e-08,1.3764121701032928,1.5235714750816889,1.531176038630557,1.939657423846124
52,0.008,0.68,L1,6.30957344480193e-08,1.4364404919645777,1.5460546149534349,1.6934658122642103,1.9791225398997343
53,0.008,0.68,L1,1e-07,1.4142378290223767,1.5365340333812272,1.644297148368766,1.9601774993816123
54,0.008,0.68,L2,1e-08,1.3726841484306223,1.5272796946997433,1.522727974409048,1.9562318850442901
55,0.008,0.68,L2,1.5848931924611143e-08,1.4506428967073326,1.5498740490177925,1.7020614727248258,1.9740575016506587
56,0.008,0.68,L2,2.511886431509582e-08,1.3469181976388593,1.5424720834353207,1.4733497691717268,1.9335536511745453
57,0.008,0.68,L2,3.981071705534969e-08,1.3897468291339818,1.531856073508498,1.5881180922541223,1.9497401166072705
58,0.008,0.68,L2,6.30957344480193e-08,1.4413781855596168,1.5438411964803525,1.6908557880598618,1.9686070878951412
59,0.008,0.68,L2,1e-07,1.3990502637692976,1.534207058961097,1.6088612245358203,1.9589313578072531
60,0.008,0.7,L1,1e-08,1.4197896195343844,1.5428974533691584,1.6554435199934776,1.9759677084347285
61,0.008,0.7,L1,1.5848931924611143e-08,1.4432092855950007,1.5483358424909144,1.6925061606217058,1.9785075218018722
62,0.008,0.7,L1,2.511886431509582e-08,1.4083200106107292,1.5359249024283856,1.624031898314506,1.957264711326392
63,0.008,0.7,L1,3.981071705534969e-08,1.4099644488485412,1.5365924884774873,1.619561066220417,1.9642346229890386
64,0.008,0.7,L1,6.30957344480193e-08,1.4314746544305663,1.5575976721535587,1.6552341153758476,1.9955591061231919
65,0.008,0.7,L1,1e-07,1.3841837164997084,1.538368630085257,1.5656419725634196,1.9630212759379742
66,0.008,0.7,L2,1e-08,1.3561690548349778,1.5341269221985259,1.5203048736296723,1.9273213344009796
67,0.008,0.7,L2,1.5848931924611143e-08,1.3892186522693748,1.530708959133636,1.5754072126482168,1.9676000051681537
68,0.008,0.7,L2,2.511886431509582e-08,1.4433077428378773,1.547939255882852,1.6976404946040329,1.9740697860010539
69,0.008,0.7,L2,3.981071705534969e-08,1.3951768073605961,1.5308521285307908,1.605932687984608,1.955056687500667
70,0.008,0.7,L2,6.30957344480193e-08,1.428143299631235,1.540242206005068,1.6666732085903633,1.974786020933957
71,0.008,0.7,L2,1e-07,1.4010892881344257,1.5294016191975874,1.5936861803883027,1.925261584640145
72,0.01,0.6,L1,1e-08,1.358870046187748,1.5318495421038947,1.5258831547286391,1.9212032044056162
73,0.01,0.6,L1,1.5848931924611143e-08,1.3390926433571366,1.5276040903701265,1.471834965899186,1.9192179084781713
74,0.01,0.6,L1,2.511886431509582e-08,1.3529752913215705,1.53091666561227,1.4841821350367725,1.8879361102066934
75,0.01,0.6,L1,3.981071705534969e-08,1.4042596177581046,1.5355624554604759,1.623975249433945,1.9502765510938216
76,0.01,0.6,L1,6.30957344480193e-08,1.4066856492146915,1.5351758439170577,1.6266006021136308,1.9575493893495661
77,0.01,0.6,L1,1e-07,1.4189978480537337,1.5422109785589981,1.6358917911199002,1.9645299310363338
78,0.01,0.6,L2,1e-08,1.397711563942531,1.545895007521411,1.6074906007381697,1.9862715325497875
79,0.01,0.6,L2,1.5848931924611143e-08,1.4473926109082038,1.5508601712384094,1.7035416475428022,1.9762635385835623
80,0.01,0.6,L2,2.511886431509582e-08,1.3272982164602372,1.5197077903753602,1.4237939115092777,1.89335350794111
81,0.01,0.6,L2,3.981071705534969e-08,1.3801464864514223,1.5245503116095922,1.5518827161292703,1.9276935788400547
82,0.01,0.6,L2,6.30957344480193e-08,1.4377497784994617,1.5496457587760917,1.6792107987475067,1.9776213691778601
83,0.01,0.6,L2,1e-07,1.3760599476569153,1.5362702789372304,1.569924767679362,1.9566064578020044
84,0.01,0.62,L1,1e-08,1.344309554754296,1.5341343833408079,1.4753710608728332,1.9352317829360253
85,0.01,0.62,L1,1.5848931924611143e-08,1.4302438717037285,1.5421743846614469,1.6677162040985654,1.981804445406623
86,0.01,0.62,L1,2.511886431509582e-08,1.3758644092248045,1.5376135588262123,1.5680666944040347,1.9552455153104031
87,0.01,0.62,L1,3.981071705534969e-08,1.4193513571346437,1.5322665676053138,1.6508526208395897,1.9623410071429876
88,0.01,0.62,L1,6.30957344480193e-08,1.432464233369547,1.546906110184434,1.6824773726077298,1.984589322400063
89,0.01,0.62,L1,1e-07,1.450572707425108,1.553042175436256,1.7083044684348954,1.9853955261414964
90,0.01,0.62,L2,1e-08,1.443658281098161,1.5501261486115834,1.7025156623314999,1.982133215630067
91,0.01,0.62,L2,1.5848931924611143e-08,1.3559097278631647,1.5324525407344307,1.5047702994396133,1.9157816474861147
92,0.01,0.62,L2,2.511886431509582e-08,1.416274709956995,1.5402387608461516,1.6406970919484831,1.9790015589168142
93,0.01,0.62,L2,3.981071705534969e-08,1.4127876357836442,1.5421409359171527,1.6238088485756146,1.9488171351399883
94,0.01,0.62,L2,6.30957344480193e-08,1.4169065250300932,1.538628576008829,1.642920627150411,1.9563517436673294
95,0.01,0.62,L2,1e-07,1.3816564486747014,1.5299712644031895,1.578941421712911,1.9392900866858398
96,0.01,0.64,L1,1e-08,1.4129065750460514,1.5401534258148277,1.641714125068785,1.966163811082584
97,0.01,0.64,L1,1.5848931924611143e-08,1.431990143845382,1.55710837514178,1.6635957691446486,1.9973676328597214
98,0.01,0.64,L1,2.511886431509582e-08,1.4190011075925628,1.5441293063540842,1.6541698222659604,1.9826752821456914
99,0.01,0.64,L1,3.981071705534969e-08,1.4267049057275383,1.5463598929585585,1.6573600562232536,1.973804197170424
100,0.01,0.64,L1,6.30957344480193e-08,1.4140420048436209,1.5377572694446826,1.639941013678368,1.9582244723271003
101,0.01,0.64,L1,1e-07,1.3637466444182316,1.5246117268240285,1.5312177747227722,1.9042386470486032
102,0.01,0.64,L2,1e-08,1.4458964137938661,1.5473688017794938,1.7099294871978667,1.977859667617474
103,0.01,0.64,L2,1.5848931924611143e-08,1.315769486582967,1.5127030365987226,1.4169403983507722,1.8632506970497718
104,0.01,0.64,L2,2.511886431509582e-08,1.4246310420944954,1.5358738215201706,1.6641556164241393,1.965893059126784
105,0.01,0.64,L2,3.981071705534969e-08,1.4118283231079432,1.5352904651515704,1.6396681324297913,1.9637003848033585
106,0.01,0.64,L2,6.30957344480193e-08,1.322869366664848,1.5177378069207847,1.4213428502916716,1.8661467394779907
107,0.01,0.64,L2,1e-07,1.3228117174508325,1.5222286421476035,1.440203079633579,1.9105496901998056
108,0.01,0.66,L1,1e-08,1.3792530272796029,1.5453014981987303,1.5543784701222345,1.949557306088855
109,0.01,0.66,L1,1.5848931924611143e-08,1.3955300142227285,1.5264843979440774,1.5973533920354057,1.9549003834418952
110,0.01,0.66,L1,2.511886431509582e-08,1.3562686559114103,1.5272724440835053,1.5261491262291038,1.9282193283887066
111,0.01,0.66,L1,3.981071705534969e-08,1.4370346058821453,1.552360332624775,1.6755859546637828,1.980796942178257
112,0.01,0.66,L1,6.30957344480193e-08,1.4350357595316783,1.5450441904495549,1.6716487168268632,1.9800539561681374
113,0.01,0.66,L1,1e-07,1.411936886120711,1.5465909866041552,1.6288425087774723,1.970385696979319
114,0.01,0.66,L2,1e-08,1.3133932347913648,1.5179006370660983,1.4197652027258696,1.8688641917501487
115,0.01,0.66,L2,1.5848931924611143e-08,1.4169336230388516,1.5341048730818574,1.6561286476584745,1.962886361270656
116,0.01,0.66,L2,2.511886431509582e-08,1.352012471242552,1.517115194709725,1.5143012864241427,1.8859656696330849
117,0.01,0.66,L2,3.981071705534969e-08,1.323879717366525,1.5187691690219578,1.4118704637255177,1.8754295891425663
118,0.01,0.66,L2,6.30957344480193e-08,1.331129023135074,1.5316466279413656,1.4439770677340789,1.909556002715388
119,0.01,0.66,L2,1e-07,1.3653907592904375,1.5320506423322253,1.5318365444974944,1.9305726543591275
120,0.01,0.68,L1,1e-08,1.3499123780239934,1.5225386918050308,1.5162089337349502,1.8968550713613228
121,0.01,0.68,L1,1.5848931924611143e-08,1.3980203558837114,1.5413975492608891,1.609036942876305,1.9444705445520907
122,0.01,0.68,L1,2.511886431509582e-08,1.3673367806394978,1.5159376338972812,1.5106920126872065,1.9166040946516085
123,0.01,0.68,L1,3.981071705534969e-08,1.416616930600794,1.5402188084048174,1.6474690362442344,1.9674217557466873
124,0.01,0.68,L1,6.30957344480193e-08,1.399111220646355,1.5425111340618995,1.601269670639918,1.969481992996534
125,0.01,0.68,L1,1e-07,1.3540252297963489,1.5377479897965263,1.5025112320563396,1.924212001967233
126,0.01,0.68,L2,1e-08,1.3642358364833305,1.5350905656242038,1.5413818034455122,1.9283180239802784
127,0.01,0.68,L2,1.5848931924611143e-08,1.2647567025873734,1.5036958324012353,1.2868811706387508,1.8373720735648031
128,0.01,0.68,L2,2.511886431509582e-08,1.4177369672154592,1.5358084192421686,1.650496448576784,1.9608910421725272
129,0.01,0.68,L2,3.981071705534969e-08,1.3420831048842963,1.5382918709607452,1.4632086448817976,1.922302741507241
130,0.01,0.68,L2,6.30957344480193e-08,1.408598430449013,1.5484137786078203,1.6185845172776265,1.980637440394523
131,0.01,0.68,L2,1e-07,1.3963515771077413,1.544338792160996,1.5942648429583786,1.9609349586353917
132,0.01,0.7,L1,1e-08,1.3776630890368848,1.530962787155578,1.5491810648346147,1.9605060700437005
133,0.01,0.7,L1,1.5848931924611143e-08,1.4089939688073805,1.553273476069296,1.6333844617051332,1.9972942571707721
134,0.01,0.7,L1,2.511886431509582e-08,1.414984583932284,1.5462898027578331,1.6266446731263127,1.9628598511628441
135,0.01,0.7,L1,3.981071705534969e-08,1.4339660531262182,1.5536246613429416,1.681407483598057,1.9867617010941292
136,0.01,0.7,L1,6.30957344480193e-08,1.3675835742840432,1.5277358956433593,1.5132917759082254,1.9172894520651307
137,0.01,0.7,L1,1e-07,1.3892396944984766,1.5467139993846362,1.5764091095598467,1.9335923355752922
138,0.01,0.7,L2,1e-08,1.404483617672441,1.5368908467891913,1.6193083990386254,1.9656349415456547
139,0.01,0.7,L2,1.5848931924611143e-08,1.3614223210046468,1.547923047656947,1.5082907717922298,1.9540989990525193
140,0.01,0.7,L2,2.511886431509582e-08,1.3631870947514602,1.5378117694657156,1.527838121321852,1.9258229286910158
141,0.01,0.7,L2,3.981071705534969e-08,1.34731594594618,1.5187823852217548,1.4963039829629896,1.8837051237133295
142,0.01,0.7,L2,6.30957344480193e-08,1.3484362548957074,1.538577190676915,1.4784789709288875,1.9204432458856158
143,0.01,0.7,L2,1e-07,1.3130703831219577,1.5163749736516248,1.4220298368390036,1.9137857338938336
144,0.012,0.6,L1,1e-08,1.4288480595197646,1.5528778820896896,1.6755532180658077,1.9986612079995307
145,0.012,0.6,L1,1.5848931924611143e-08,1.3960605245127267,1.5462585771415356,1.5969991229370113,1.9699091830783892
146,0.012,0.6,L1,2.511886431509582e-08,1.4463448128424623,1.551145588841625,1.7030488034031155,1.988622661331333
147,0.012,0.6,L1,3.981071705534969e-08,1.4251269877958206,1.5411516396409428,1.659399741046351,1.9673615963425928
148,0.012,0.6,L1,6.30957344480193e-08,1.411219674701761,1.5410067899003013,1.6445191518107516,1.972317988903825
149,0.012,0.6,L1,1e-07,1.3663604749250664,1.5218066551473086,1.5347876472331514,1.9411528069834147
150,0.012,0.6,L2,1e-08,1.4352725352763194,1.5407231862541793,1.6810590761469812,1.9684453189999795
151,0.012,0.6,L2,1.5848931924611143e-08,1.4355495985314002,1.5491444625863051,1.6845571850632586,1.9800093414850022
152,0.012,0.6,L2,2.511886431509582e-08,1.4155997982077677,1.5339419429898367,1.64758869069086,1.9550887763757636
153,0.012,0.6,L2,3.981071705534969e-08,1.3084919275927582,1.5143752757466364,1.3991362611269427,1.8731736380991275
154,0.012,0.6,L2,6.30957344480193e-08,1.419296128436198,1.5379546848890573,1.6325471536458995,1.931246765830629
155,0.012,0.6,L2,1e-07,1.3271402737294684,1.516249537759282,1.4475393774573908,1.889285417773466
156,0.012,0.62,L1,1e-08,1.3663840867823982,1.5321524271632179,1.5279305701424917,1.9160117403635555
157,0.012,0.62,L1,1.5848931924611143e-08,1.389229291873969,1.5366557907244516,1.598790563142642,1.9588894240403043
158,0.012,0.62,L1,2.511886431509582e-08,1.2957486537389857,1.519616723863446,1.3748341012975558,1.8885387693669413
159,0.012,0.62,L1,3.981071705534969e-08,1.4664678281972698,1.5691559235903867,1.7378551947611012,2.0120911908769226
160,0.012,0.62,L1,6.30957344480193e-08,1.3320718475317144,1.5141345253110148,1.4662839501321365,1.9008691163606108
161,0.012,0.62,L1,1e-07,1.3799202946366214,1.5264417597307156,1.5882105931978716,1.950249562681819
162,0.012,0.62,L2,1e-08,1.3534886302927152,1.5215395635675069,1.5156050413301099,1.9128308446090108
163,0.012,0.62,L2,1.5848931924611143e-08,1.4375725432333504,1.5486080007006162,1.6888209958359826,1.9735836168575656
164,0.012,0.62,L2,2.511886431509582e-08,1.3928282442873947,1.5298952301052562,1.5950774444888935,1.945739182695838
165,0.012,0.62,L2,3.981071705534969e-08,1.3419944078045083,1.5277725746878081,1.4869912373469525,1.9332466351370161
166,0.012,0.62,L2,6.30957344480193e-08,1.3582792549393121,1.5357496102955839,1.5283442888404766,1.9183322447494822
167,0.012,0.62,L2,1e-07,1.3768716471834548,1.553289298374576,1.5534806332598905,1.9862571613713529
168,0.012,0.64,L1,1e-08,1.3629265185268962,1.5330035098580919,1.539522455444537,1.9362496119461297
169,0.012,0.64,L1,1.5848931924611143e-08,1.3233917124616263,1.5188767804445746,1.444346526161833,1.8929038308041948
170,0.012,0.64,L1,2.511886431509582e-08,1.365762536032179,1.533125147897481,1.5419892627106833,1.9281802755620419
171,0.012,0.64,L1,3.981071705534969e-08,1.439720568393394,1.5511414655053652,1.6975092729281798,1.9908063423260522
172,0.012,0.64,L1,6.30957344480193e-08,1.4283876647559257,1.543930529382594,1.6730068664858866,1.9853454529742764
173,0.012,0.64,L1,1e-07,1.3269578566365539,1.512047776639888,1.4400677045461105,1.872156282302301
174,0.012,0.64,L2,1e-08,1.438729638597579,1.5488195533264755,1.6872464318799685,1.9865269819601632
175,0.012,0.64,L2,1.5848931924611143e-08,1.4045991032983387,1.5352867544048363,1.615289426868468,1.959640937141698
176,0.012,0.64,L2,2.511886431509582e-08,1.4450845272593666,1.5572660922981791,1.7010204961256763,1.9993387095011534
177,0.012,0.64,L2,3.981071705534969e-08,1.4180993054428324,1.5428178623472173,1.6409912605290755,1.9778898683031063
178,0.012,0.64,L2,6.30957344480193e-08,1.4187754681597446,1.5596471327553687,1.642961371878753,1.9838894850599385
179,0.012,0.64,L2,1e-07,1.3689302438549305,1.531481101929223,1.5174814242987902,1.9553232863104852
180,0.012,0.66,L1,1e-08,1.329397364175052,1.5166100893401087,1.4380675188392038,1.9011169005037252
181,0.012,0.66,L1,1.5848931924611143e-08,1.3454322271632915,1.5321663655794395,1.494695988454536,1.923665273550629
182,0.012,0.66,L1,2.511886431509582e-08,1.3955931161905875,1.5350113821227083,1.5971975973312675,1.9676650441203603
183,0.012,0.66,L1,3.981071705534969e-08,1.3431929547525996,1.5347869905221108,1.4850940193366835,1.9391168796210028
184,0.012,0.66,L1,6.30957344480193e-08,1.3334474148499227,1.5226489519731234,1.443523036720465,1.8898030052230765
185,0.012,0.66,L1,1e-07,1.3685736931845127,1.5239446685391733,1.5358275585959842,1.94083931402761
186,0.012,0.66,L2,1e-08,1.4346686015809313,1.542629102299202,1.681534350929713,1.9756575683146957
187,0.012,0.66,L2,1.5848931924611143e-08,1.35118123567168,1.5385386525575748,1.5035508665163058,1.9123240183648675
188,0.012,0.66,L2,2.511886431509582e-08,1.3417808689137452,1.5383707337427313,1.4707212571759234,1.9347523710840389
189,0.012,0.66,L2,3.981071705534969e-08,1.4041263158278,1.5432309139692062,1.6084828311393917,1.90752570623623
190,0.012,0.66,L2,6.30957344480193e-08,1.330316586676366,1.5252097034348735,1.4404659208189117,1.8863577639432496
191,0.012,0.66,L2,1e-07,1.370847215125121,1.534744051205542,1.5426449053023112,1.9485841070318808
192,0.012,0.68,L1,1e-08,1.402504608072843,1.5374046755389774,1.6096452125260423,1.9656553063822824
193,0.012,0.68,L1,1.5848931924611143e-08,1.3376093147725854,1.5289614090871189,1.4801454051975877,1.9066527248921716
194,0.012,0.68,L1,2.511886431509582e-08,1.4165084598572006,1.5520421421648563,1.6502168072188628,1.9902992637618981
195,0.012,0.68,L1,3.981071705534969e-08,1.3889356031938913,1.5490906040211812,1.5794740126168136,1.9754089218020656
196,0.012,0.68,L1,6.30957344480193e-08,1.422611076191709,1.535151032433449,1.6551125601661394,1.956832158166545
197,0.012,0.68,L1,1e-07,1.4119657649359671,1.5347258714245495,1.640801475642462,1.960838296960919
198,0.012,0.68,L2,1e-08,1.3510351003682668,1.530342400026317,1.5121022790215992,1.9035428245965929
199,0.012,0.68,L2,1.5848931924611143e-08,1.338446965886929,1.5421465957281681,1.4701019327862088,1.922382869063907
200,0.012,0.68,L2,2.511886431509582e-08,1.3525081503799594,1.5239417083187945,1.509259836718608,1.8960510158795911
201,0.012,0.68,L2,3.981071705534969e-08,1.413159952431239,1.5413085883520374,1.6368890263407554,1.981775001718355
202,0.012,0.68,L2,6.30957344480193e-08,1.4045306360755514,1.5441637847522662,1.6209669905536785,1.9736299729260234
203,0.012,0.68,L2,1e-07,1.3752162592989725,1.534566282631576,1.5218931869096715,1.9622372845365668
204,0.012,0.7,L1,1e-08,1.3833345583491488,1.5329138312519461,1.5772434644066493,1.9511470877725554
205,0.012,0.7,L1,1.5848931924611143e-08,1.4158738063585352,1.5400498435613246,1.6486197932809377,1.97497252278938
206,0.012,0.7,L1,2.511886431509582e-08,1.3473612304817388,1.5276166662456487,1.4886673553305032,1.9018747697259497
207,0.012,0.7,L1,3.981071705534969e-08,1.378732866686357,1.553712074789937,1.5505881673345643,1.9752467559701785
208,0.012,0.7,L1,6.30957344480193e-08,1.4162878982843097,1.5314672577481607,1.64248503513933,1.947764020774949
209,0.012,0.7,L1,1e-07,1.359202414881209,1.5140980050321478,1.5035008827944332,1.9205937428036133
210,0.012,0.7,L2,1e-08,1.3298599258961172,1.5219159526968553,1.453764038946589,1.8843602299438968
211,0.012,0.7,L2,1.5848931924611143e-08,1.3265279062570905,1.518003828775618,1.410036499864999,1.8767239183537965
212,0.012,0.7,L2,2.511886431509582e-08,1.3550446614196063,1.5313004616923074,1.5190009763471137,1.9050667426911805
213,0.012,0.7,L2,3.981071705534969e-08,1.30851018555574,1.5163103131972486,1.3986361633575697,1.8910483938960636
214,0.012,0.7,L2,6.30957344480193e-08,1.3523872532128962,1.523773687588451,1.4851791558649443,1.9343593889726263
215,0.012,0.7,L2,1e-07,1.381256712037685,1.5307230653728199,1.573984158044362,1.9401316032665663
216,0.014,0.6,L1,1e-08,1.349559752406359,1.5213226387383567,1.4930004921631441,1.932247768584645
217,0.014,0.6,L1,1.5848931924611143e-08,1.3702071017621051,1.5308950854216477,1.535362541753398,1.9437820805266257
218,0.014,0.6,L1,2.511886431509582e-08,1.390164045022687,1.5298394345274395,1.6074731408034193,1.958511115975731
219,0.014,0.6,L1,3.981071705534969e-08,1.3478745089498112,1.524718761211682,1.4932492786867126,1.918084306697555
220,0.014,0.6,L1,6.30957344480193e-08,1.4148770797657766,1.5420552708666653,1.6439814841554512,1.9774799353271657
221,0.014,0.6,L1,1e-07,1.428307911258363,1.5394870299584584,1.6758127417056914,1.9783522653027166
222,0.014,0.6,L2,1e-08,1.3932883370121212,1.5293463690233458,1.5913513134057098,1.9459640618371672
223,0.014,0.6,L2,1.5848931924611143e-08,1.386428204566392,1.5294163779858556,1.5947698473032128,1.9572334538142417
224,0.014,0.6,L2,2.511886431509582e-08,1.4288204601741592,1.5431037428610537,1.6864376315956708,1.9821432534189036
225,0.014,0.6,L2,3.981071705534969e-08,1.3728083795165176,1.5377346255156283,1.5503529034931713,1.9431176889629078
226,0.014,0.6,L2,6.30957344480193e-08,1.2894807405965405,1.4979215773681371,1.34991781153348,1.8502613125055252
227,0.014,0.6,L2,1e-07,1.3425841567278043,1.526806557426142,1.476189529695547,1.924389683758715
228,0.014,0.62,L1,1e-08,1.3953442470242734,1.5416655162212651,1.6291114045133839,1.978884317446717
229,0.014,0.62,L1,1.5848931924611143e-08,1.4170129970003185,1.5422039614882104,1.6495215842243374,1.9886043625740168
230,0.014,0.62,L1,2.511886431509582e-08,1.35497887488982,1.5249182394967697,1.527422376630737,1.9382991550905129
231,0.014,0.62,L1,3.981071705534969e-08,1.3710607508814168,1.5283707045980537,1.5519007248166112,1.9538406848395482
232,0.014,0.62,L1,6.30957344480193e-08,1.419472332994463,1.54941017872246,1.6592171218199905,1.9800455786543931
233,0.014,0.62,L1,1e-07,1.3739471164282593,1.5359628720064122,1.5528793706655533,1.9256680301053166
234,0.014,0.62,L2,1e-08,1.3974093261000593,1.542577732951634,1.5909921896445314,1.9668193959864204
235,0.014,0.62,L2,1.5848931924611143e-08,1.4191340139541142,1.5471597939008594,1.645305476334352,1.988921434805187
236,0.014,0.62,L2,2.511886431509582e-08,1.4180956144494556,1.540057554007893,1.6505074875907015,1.9741555295215283
237,0.014,0.62,L2,3.981071705534969e-08,1.3951311413921832,1.5323096165257368,1.5688990760880708,1.9510477839514129
238,0.014,0.62,L2,6.30957344480193e-08,1.3359563534174823,1.527758058044571,1.465006624912168,1.9051585893038012
239,0.014,0.62,L2,1e-07,1.3538825086114123,1.5355988288138118,1.5123285446171526,1.919329943251851
240,0.014,0.64,L1,1e-08,1.3671523720953929,1.5471983188674745,1.5496167677267028,1.9814241033235591
241,0.014,0.64,L1,1.5848931924611143e-08,1.3424728570946218,1.5226894599916754,1.5104803756359093,1.928204491452326
242,0.014,0.64,L1,2.511886431509582e-08,1.3226488549326152,1.527922438279969,1.4479273715224015,1.9068359982459606
